Gene_id	UniProt_AC	UniProt_ID	EntrezGene	symbol
Solyc04g055080.2	K4BSQ5	K4BSQ5_SOLLC		
Solyc04g055090.1	K4BSQ6	K4BSQ6_SOLLC	101261612	LOC101261612
Solyc04g055100.1	K4BSQ7	K4BSQ7_SOLLC	101261319	LOC101261319
Solyc04g055110.2	K4BSQ8	K4BSQ8_SOLLC		
Solyc04g055120.2	K4BSQ9	K4BSQ9_SOLLC	101260717	LOC101260717
Solyc04g055130.1	K4BSR0	K4BSR0_SOLLC		
Solyc04g055140.1	K4BSR1	K4BSR1_SOLLC		
Solyc04g055150.1	K4BSR2	K4BSR2_SOLLC		
Solyc04g055160.2	K4BSR3	K4BSR3_SOLLC	101260128	LOC101260128
Solyc04g055170.2	K4BSR4	K4BSR4_SOLLC	543563	
Solyc04g055180.2	K4BSR5	K4BSR5_SOLLC	101259832	LOC101259832
Solyc04g055190.2	K4BSR6	K4BSR6_SOLLC	101259531	LOC101259531
Solyc04g055200.2	K4BSR7	K4BSR7_SOLLC		
Solyc04g055210.2	K4BSR8	K4BSR8_SOLLC		
Solyc04g055220.1	K4BSR9	K4BSR9_SOLLC		
Solyc04g055230.1	K4BSS0	K4BSS0_SOLLC		
Solyc04g055240.1	K4BSS1	K4BSS1_SOLLC		
Solyc04g055250.2	K4BSS2	K4BSS2_SOLLC	101258942	LOC101258942
Solyc04g055260.2	K4BSS3	K4BSS3_SOLLC	101258646	LOC101258646
Solyc04g056260.1	K4BSS4	K4BSS4_SOLLC	101258360	LOC101258360
Solyc04g056270.2	K4BSS5	K4BSS5_SOLLC		
Solyc04g056280.2	Q93X47	Q93X47_SOLLC	544242	CDKC
Solyc04g056290.2	K4BSS7	K4BSS7_SOLLC	101257760	LOC101257760
Solyc04g056300.1	K4BSS8	K4BSS8_SOLLC		
Solyc04g056310.2	K4BSS9	K4BSS9_SOLLC	101257461	LOC101257461
Solyc04g056320.1	G8Z266	G8Z266_SOLLC	101055523	LOC101055523
Solyc04g056330.1	K4BST1	K4BST1_SOLLC	101250297	LOC101250297
Solyc04g056340.2	K4BST2	K4BST2_SOLLC	101256867	LOC101256867
Solyc04g056350.1	K4BST3	K4BST3_SOLLC	101256581	LOC101256581
Solyc04g056360.2	K4BST4	K4BST4_SOLLC		
Solyc04g056370.2	K4BST5	K4BST5_SOLLC		
Solyc04g056380.2	K4BST6	K4BST6_SOLLC	101250011	LOC101250011
Solyc04g056390.2	C6K8M2	C6K8M2_SOLLC	101255683	IPI
Solyc04g056400.2	K4BST8	K4BST8_SOLLC		
Solyc04g056410.2	K4BST9	K4BST9_SOLLC		
Solyc04g056420.1	K4BSU0	K4BSU0_SOLLC		
Solyc04g056430.2	K4BSU1	K4BSU1_SOLLC	101254784	LOC101254784
Solyc04g056440.1	K4BSU2	K4BSU2_SOLLC		
Solyc04g056450.2	K4BSU3	K4BSU3_SOLLC		
Solyc04g056460.1	K4BSU4	K4BSU4_SOLLC		
Solyc04g056470.1	K4BSU5	K4BSU5_SOLLC		
Solyc04g056480.1	K4BSU6	K4BSU6_SOLLC		
Solyc04g056490.1	K4BSU7	K4BSU7_SOLLC		
Solyc04g056500.1	K4BSU8	K4BSU8_SOLLC		
Solyc04g056510.1	K4BSU9	K4BSU9_SOLLC		
Solyc04g056520.1	K4BSV0	K4BSV0_SOLLC		
Solyc04g056530.1	K4BSV1	K4BSV1_SOLLC		
Solyc04g056540.2	K4BSV2	K4BSV2_SOLLC	101248871	LOC101248871
Solyc04g056550.1	K4BSV3	K4BSV3_SOLLC		
Solyc04g056560.2	K4BSV4	K4BSV4_SOLLC		
Solyc04g056570.2	K4BSV5	K4BSV5_SOLLC	101248007	LOC101248007
Solyc04g056580.2	K4BSV6	K4BSV6_SOLLC	101253079	LOC101253079
Solyc04g056590.2	K4BSV7	K4BSV7_SOLLC	101252770	LOC101252770
Solyc04g056600.2	K4BSV8	K4BSV8_SOLLC	544178	
Solyc04g056610.2	K4BSV9	K4BSV9_SOLLC	101252170	LOC101252170
Solyc04g056620.1	E5KGD7	E5KGD7_SOLLC	100527976	
Solyc04g056630.2	K4BSW1	K4BSW1_SOLLC	101251876	LOC101251876
Solyc04g056640.1	F8WS85	F8WS85_SOLLC	100736246	SlmCLV2
Solyc04g056650.2	K4BSW3	K4BSW3_SOLLC		
Solyc04g056660.1	K4BSW4	K4BSW4_SOLLC		
Solyc04g056680.1	K4BSW5	K4BSW5_SOLLC		
Solyc04g056690.1	K4BSW6	K4BSW6_SOLLC		
Solyc04g056700.1	K4BSW7	K4BSW7_SOLLC		
Solyc04g056710.1	K4BSW8	K4BSW8_SOLLC		
Solyc04g056720.1	K4BSW9	K4BSW9_SOLLC		
Solyc04g056730.2	K4BSX0	K4BSX0_SOLLC		
Solyc04g056740.1	K4BSX1	K4BSX1_SOLLC	101246819	LOC101246819
Solyc04g057780.2	K4BSX2	K4BSX2_SOLLC		
Solyc04g057790.1	K4BSX3	K4BSX3_SOLLC		
Solyc04g057800.1	K4BSX4	K4BSX4_SOLLC		
Solyc04g057820.1	K4BSX5	K4BSX5_SOLLC		
Solyc04g057830.1	K4BSX6	K4BSX6_SOLLC	104646915	LOC104646915
Solyc04g057840.1	K4BSX7	K4BSX7_SOLLC		
Solyc04g057850.1	K4BSX8	K4BSX8_SOLLC		
Solyc04g057860.1	K4BSX9	K4BSX9_SOLLC	101249629	LOC101249629
Solyc04g057870.2	K4BSY0	K4BSY0_SOLLC	101249346	LOC101249346
Solyc04g057880.2	K4BSY1	K4BSY1_SOLLC	101245641	LOC101245641
Solyc04g057890.2	K4BSY2	K4BSY2_SOLLC	101248870	LOC101248870
Solyc04g057900.1	K4BSY3	K4BSY3_SOLLC		
Solyc04g057910.2	K4BSY4	K4BSY4_SOLLC		
Solyc04g057920.1	K4BSY5	K4BSY5_SOLLC		
Solyc04g057930.2	K4BSY6	K4BSY6_SOLLC	101248571	LOC101248571
Solyc04g057940.2	K4BSY7	K4BSY7_SOLLC	101245353	LOC101245353
Solyc04g057950.1	K4BSY8	K4BSY8_SOLLC	101245052	LOC101245052
Solyc04g057960.2	K4BSY9	K4BSY9_SOLLC	101248290	LOC101248290
Solyc04g057970.2	K4BSZ0	K4BSZ0_SOLLC	101244766	LOC101244766
Solyc04g057980.2	K4BSZ1	K4BSZ1_SOLLC	101247812	LOC101247812
Solyc04g057990.2	K4BSZ2	K4BSZ2_SOLLC		
Solyc04g058000.1	K4BSZ3	K4BSZ3_SOLLC	101244180	LOC101244180
Solyc04g058010.2				
Solyc04g058020.1	K4BSZ5	K4BSZ5_SOLLC		
Solyc04g058030.1	K4BSZ6	K4BSZ6_SOLLC		
Solyc04g058040.1	K4BSZ7	K4BSZ7_SOLLC		
Solyc04g058050.1	K4BSZ8	K4BSZ8_SOLLC		
Solyc04g058060.1	K4BSZ9	K4BSZ9_SOLLC		
Solyc04g058070.2	K4BT00	K4BT00_SOLLC	101247010	LOC101247010
Solyc04g058080.2	K4BT01	K4BT01_SOLLC		
Solyc04g058090.2	K4BT02	K4BT02_SOLLC	101246417	LOC101246417
Solyc04g058100.2	Q43512	MT2X_SOLLC	778300	LOC778300
Solyc04g058110.2	K4BT03	K4BT03_SOLLC	101246129	LOC101246129
Solyc04g058120.1	K4BT04	K4BT04_SOLLC		
Solyc04g058130.2	K4BT05	K4BT05_SOLLC		
Solyc04g058140.2	K4BT06	K4BT06_SOLLC	101245836	LOC101245836
Solyc04g058150.2	A8DUB1, Q40157	A8DUB1_SOLLC, MT2A_SOLLC	543972	
Solyc04g058160.1	K4BT07	K4BT07_SOLLC	101245539	LOC101245539
Solyc04g058170.1	K4BT08	K4BT08_SOLLC	101245247	LOC101245247
Solyc04g058180.2	K4BT09	K4BT09_SOLLC	101244948	LOC101244948
Solyc04g058190.2	K4BT10	K4BT10_SOLLC	101244658	LOC101244658
Solyc04g058200.2	K4BT11	K4BT11_SOLLC	101244364	LOC101244364
Solyc04g063200.1	K4BT12	K4BT12_SOLLC		
Solyc04g063210.2	K4BT13	K4BT13_SOLLC	101252173	LOC101252173
Solyc04g063220.1	K4BT14	K4BT14_SOLLC		
Solyc04g063230.2	K4BT15	K4BT15_SOLLC	101252680	LOC101252680
Solyc04g063240.2	K4BT16	K4BT16_SOLLC	101252980	LOC101252980
Solyc04g063270.1	K4BT17	K4BT17_SOLLC	104647115	LOC104647115
Solyc04g063280.2	K4BT18	K4BT18_SOLLC	101253775	LOC101253775
Solyc04g063290.2	K4BT19	K4BT19_SOLLC	101254082	LOC101254082
Solyc04g063300.1	K4BT20	K4BT20_SOLLC	101266932	LOC101266932
Solyc04g063310.1				
Solyc04g063320.1	K4BT22	K4BT22_SOLLC		
Solyc04g063330.1	K4BT23	K4BT23_SOLLC		
Solyc04g063340.1	K4BT24	K4BT24_SOLLC	101267227	LOC101267227
Solyc04g063350.2	K4BT25	K4BT25_SOLLC	101254378	LOC101254378
Solyc04g063360.2	K4BT26	K4BT26_SOLLC	101254686	LOC101254686
Solyc04g063370.1	K4BT27	K4BT27_SOLLC		
Solyc04g063380.2	K4BT28	K4BT28_SOLLC	101254991	LOC101254991
Solyc04g063390.2	K4BT29	K4BT29_SOLLC	101255291	LOC101255291
Solyc04g063400.1	K4BT30	K4BT30_SOLLC		
Solyc04g063410.1	K4BT31	K4BT31_SOLLC		
Solyc04g063420.1	K4BT32	K4BT32_SOLLC		
Solyc04g063430.1	K4BT33	K4BT33_SOLLC		
Solyc04g063440.1	K4BT34	K4BT34_SOLLC		
Solyc04g064440.1	K4BT35	K4BT35_SOLLC		
Solyc04g064450.1	K4BT36	K4BT36_SOLLC		
Solyc04g064460.1	K4BT37	K4BT37_SOLLC		
Solyc04g064470.1	K4BT38	K4BT38_SOLLC		
Solyc04g064480.2	K4BT39	K4BT39_SOLLC		
Solyc04g064490.2	K4BT40	K4BT40_SOLLC	101256672	LOC101256672
Solyc04g064500.2	K4BT41	K4BT41_SOLLC	101256968	LOC101256968
Solyc04g064510.2	K4BT42	K4BT42_SOLLC	101257258	LOC101257258
Solyc04g064520.2				
Solyc04g064530.1	K4BT44	K4BT44_SOLLC		
Solyc04g064540.2	K4BT45	K4BT45_SOLLC	101243701	LOC101243701
Solyc04g064550.1	K4BT46	K4BT46_SOLLC	100037499	
Solyc04g064560.2	K4BT47	K4BT47_SOLLC		
Solyc04g064570.2	K4BT48	K4BT48_SOLLC	101258649	LOC101258649
Solyc04g064580.1				
Solyc04g064590.1	K4BT50	K4BT50_SOLLC		
Solyc04g064600.1	K4BT51	K4BT51_SOLLC		
Solyc04g064610.2	K4BT52	K4BT52_SOLLC	101258946	LOC101258946
Solyc04g064620.2	K4BT53	K4BT53_SOLLC	101259239	LOC101259239
Solyc04g064630.2	K4BT54	K4BT54_SOLLC	101259534	LOC101259534
Solyc04g064640.2	K4BT55	K4BT55_SOLLC	101244279	LOC101244279
Solyc04g064650.1	K4BT56	K4BT56_SOLLC	101244575	LOC101244575
Solyc04g064660.1	K4BT57	K4BT57_SOLLC	101244863	LOC101244863
Solyc04g064670.2	K4BT58	K4BT58_SOLLC	101259835	LOC101259835
Solyc04g064680.2	K4BT59	K4BT59_SOLLC	101260338	LOC101260338
Solyc04g064690.2	K4BT60	K4BT60_SOLLC		
Solyc04g064700.2	K4BT61	K4BT61_SOLLC	101260813	LOC101260813
Solyc04g064710.2	K4BT62	K4BT62_SOLLC	101261114	LOC101261114
Solyc04g064720.2	K4BT63	K4BT63_SOLLC	101261407	LOC101261407
Solyc04g064730.1	K4BT64	K4BT64_SOLLC		
Solyc04g064740.2	K4BT65	K4BT65_SOLLC		
Solyc04g064750.1	K4BT66	K4BT66_SOLLC		
Solyc04g064760.2	K4BT67	K4BT67_SOLLC		
Solyc04g064770.1	K4BT68	K4BT68_SOLLC		
Solyc04g064780.1	K4BT69	K4BT69_SOLLC		
Solyc04g064790.2	K4BT70	K4BT70_SOLLC	101263017	LOC101263017
Solyc04g064800.2	K4BT71	K4BT71_SOLLC		
Solyc04g064810.2	K4BT72	K4BT72_SOLLC		
Solyc04g064820.2	K4BT73	K4BT73_SOLLC	101264116	LOC101264116
Solyc04g064830.2	K4BT74	K4BT74_SOLLC	101264418	LOC101264418
Solyc04g064840.1	K4BT75	K4BT75_SOLLC		
Solyc04g064850.2	K4BT76	K4BT76_SOLLC	101264717	LOC101264717
Solyc04g064860.1	K4BT77	K4BT77_SOLLC	101246340	LOC101246340
Solyc04g064870.2	K4BT78	K4BT78_SOLLC	101265430	LOC101265430
Solyc04g064880.2	K4BT79	K4BT79_SOLLC	101265726	LOC101265726
Solyc04g064890.2	K4BT80	K4BT80_SOLLC		
Solyc04g064900.1	K4BT81	K4BT81_SOLLC		
Solyc04g064910.1	K4BT82	K4BT82_SOLLC		
Solyc04g064920.2	K4BT83	K4BT83_SOLLC		
Solyc04g064930.2	K4BT84	K4BT84_SOLLC	101266329	LOC101266329
Solyc04g064940.2	K4BT85	K4BT85_SOLLC	101266628	LOC101266628
Solyc04g064950.1	K4BT86	K4BT86_SOLLC		
Solyc04g064960.1	K4BT87	K4BT87_SOLLC		
Solyc04g070960.1	K4BT88	K4BT88_SOLLC	101248873	LOC101248873
Solyc04g070970.2	K4BT89	K4BT89_SOLLC	101260426	LOC101260426
Solyc04g070980.2	K4BT90	K4BT90_SOLLC		
Solyc04g070990.2	O24423	O24423_SOLLC	544026	LOC544026
Solyc04g071000.1	K4BT92	K4BT92_SOLLC	104647128	LecRK, LOC104647128, Solyc04g071000.1.1
Solyc04g071010.2	K4BT93	K4BT93_SOLLC		
Solyc04g071020.1	K4BT94	K4BT94_SOLLC		
Solyc04g071030.1	K4BT95	K4BT95_SOLLC	101261019	LOC101261019
Solyc04g071040.2	K4BT96	K4BT96_SOLLC	101260719	LOC101260719
Solyc04g071050.2	K4BT97	K4BT97_SOLLC		
Solyc04g071060.1	K4BT98	K4BT98_SOLLC		
Solyc04g071070.2	K4BT99	K4BT99_SOLLC		
Solyc04g071080.1	K4BTA0	K4BTA0_SOLLC		
Solyc04g071090.2	K4BTA1	K4BTA1_SOLLC		
Solyc04g071100.1				
Solyc04g071110.1	K4BTA3	K4BTA3_SOLLC		
Solyc04g071120.2	K4BTA4	K4BTA4_SOLLC		
Solyc04g071130.1	K4BTA5	K4BTA5_SOLLC	101262613	LOC101262613
Solyc04g071140.2	K4BTA6	K4BTA6_SOLLC	101262912	LOC101262912
Solyc04g071150.2	K4BTA7	K4BTA7_SOLLC	101263406	LOC101263406
Solyc04g071160.2	K4BTA8	K4BTA8_SOLLC	101263700	LOC101263700
Solyc04g071170.1	K4BTA9	K4BTA9_SOLLC		
Solyc04g071180.2	K4BTB0	K4BTB0_SOLLC	101264317	LOC101264317
Solyc04g071190.1	K4BTB1	K4BTB1_SOLLC		
Solyc04g071200.1	K4BTB2	K4BTB2_SOLLC		
Solyc04g071210.1	K4BTB3	K4BTB3_SOLLC		
Solyc04g071220.1	K4BTB4	K4BTB4_SOLLC		
Solyc04g071230.1	K4BTB5	K4BTB5_SOLLC		
Solyc04g071240.1	K4BTB6	K4BTB6_SOLLC		
Solyc04g071250.1	K4BTB7	K4BTB7_SOLLC		
Solyc04g071260.2	K4BTB8	K4BTB8_SOLLC		
Solyc04g071270.1	K4BTB9	K4BTB9_SOLLC	101250887	LOC101250887
Solyc04g071280.1	K4BTC0	K4BTC0_SOLLC	101264923	LOC101264923
Solyc04g071290.2	K4BTC1	K4BTC1_SOLLC		
Solyc04g071300.1	K4BTC2	K4BTC2_SOLLC		
Solyc04g071310.2	K4BTC3	K4BTC3_SOLLC		
Solyc04g071320.2	K4BTC4	K4BTC4_SOLLC	101265818	LOC101265818
Solyc04g071330.2	K4BTC5	K4BTC5_SOLLC		
Solyc04g071340.2	K4BTC6	K4BTC6_SOLLC		
Solyc04g071350.2	K4BTC7	K4BTC7_SOLLC	101266933	LOC101266933
Solyc04g071360.2	K4BTC8	K4BTC8_SOLLC	101267228	LOC101267228
Solyc04g071370.1	K4BTC9	K4BTC9_SOLLC		
Solyc04g071380.1	K4BTD0	K4BTD0_SOLLC		
Solyc04g071390.1	K4BTD1	K4BTD1_SOLLC		
Solyc04g071400.2	K4BTD2	K4BTD2_SOLLC		
Solyc04g071410.1	K4BTD3	K4BTD3_SOLLC		
Solyc04g071420.2	K4BTD4	K4BTD4_SOLLC		
Solyc04g071430.1	K4BTD5	K4BTD5_SOLLC	101252079	LOC101252079
Solyc04g071440.2	K4BTD6	K4BTD6_SOLLC	101268096	LOC101268096
Solyc04g071450.2	K4BTD7	K4BTD7_SOLLC		
Solyc04g071460.1	K4BTD8	K4BTD8_SOLLC		
Solyc04g071470.2	K4BTD9	K4BTD9_SOLLC	101268567	LOC101268567
Solyc04g071480.1	K4BTE0	K4BTE0_SOLLC	101243886	LOC101243886
Solyc04g071490.2	K4BTE1	K4BTE1_SOLLC	101244182	LOC101244182
Solyc04g071500.2	K4BTE2	K4BTE2_SOLLC		
Solyc04g071510.2	K4BTE3	K4BTE3_SOLLC	101244482	LOC101244482
Solyc04g071520.2	K4BTE4	K4BTE4_SOLLC	101244768	LOC101244768
Solyc04g071530.1	K4BTE5	K4BTE5_SOLLC		
Solyc04g071540.2	K4BTE6	K4BTE6_SOLLC	101245355	LOC101245355
Solyc04g071550.2	K4BTE7	K4BTE7_SOLLC	101245839	LOC101245839
Solyc04g071560.2	K4BTE8	K4BTE8_SOLLC	101246132	LOC101246132
Solyc04g071570.2	K4BTE9	K4BTE9_SOLLC		
Solyc04g071580.2	Q40165	Q40165_SOLLC	101247518	
Solyc04g071590.1	P37220	ASR3_SOLLC	101247212	ASR3
Solyc04g071600.2	K4BTF1	K4BTF1_SOLLC	101247814	LOC101247814
Solyc04g071610.2	O82575	O82575_SOLLC	543574	
Solyc04g071620.2	Q2QJT5	Q2QJT5_SOLLC	101246420	Asr4
Solyc04g071630.2	K4BTF3	K4BTF3_SOLLC	101248096	LOC101248096
Solyc04g071640.1	K4BTF4	K4BTF4_SOLLC	104647135	LOC104647135
Solyc04g071650.2	K4BTF5	K4BTF5_SOLLC	101248382	LOC101248382
Solyc04g071660.2	K4BTF6	K4BTF6_SOLLC		
Solyc04g071670.1	K4BTF7	K4BTF7_SOLLC		
Solyc04g071680.1	K4BTF8	K4BTF8_SOLLC	101253586	LOC101253586
Solyc04g071690.2	K4BTF9	K4BTF9_SOLLC	101253893	LOC101253893
Solyc04g071700.2	K4BTG0	K4BTG0_SOLLC	101249350	LOC101249350
Solyc04g071710.2	K4BTG1	K4BTG1_SOLLC	101249632	LOC101249632
Solyc04g071720.1	K4BTG2	K4BTG2_SOLLC		
Solyc04g071730.2	K4BTG3	K4BTG3_SOLLC	101249911	LOC101249911
Solyc04g071740.1	K4BTG4	K4BTG4_SOLLC		
Solyc04g071750.2	K4BTG5	K4BTG5_SOLLC	101250396	LOC101250396
Solyc04g071760.2	K4BTG6	K4BTG6_SOLLC	101254790	LOC101254790
Solyc04g071770.2	K4BTG7	K4BTG7_SOLLC	101251084	LOC101251084
Solyc04g071780.2	K4BTG8	K4BTG8_SOLLC	101251576	LOC101251576
Solyc04g071790.1	K4BTG9	K4BTG9_SOLLC	101255092	LOC101255092
Solyc04g071800.2	K4BTH0	K4BTH0_SOLLC	101251878	LOC101251878
Solyc04g071820.2	K4BTH1	K4BTH1_SOLLC	101256280	LOC101256280
Solyc04g071850.1	K4BTH2	K4BTH2_SOLLC		
Solyc04g071860.2	K4BTH3	K4BTH3_SOLLC	101252481	LOC101252481
Solyc04g071870.1	K4BTH4	K4BTH4_SOLLC	101252773	LOC101252773
Solyc04g071880.2	K4BTH5	K4BTH5_SOLLC	101253082	LeVP3
Solyc04g071890.2	K4BTH6	K4BTH6_SOLLC	101253377	LOC101253377
Solyc04g071900.2	K4BTH7	K4BTH7_SOLLC	101253684	LOC101253684
Solyc04g071910.1	K4BTH8	K4BTH8_SOLLC		
Solyc04g071920.1	K4BTH9	K4BTH9_SOLLC	101257167	LOC101257167
Solyc04g071930.2	K4BTI0	K4BTI0_SOLLC	101253996	LOC101253996
Solyc04g071940.2	K4BTI1	K4BTI1_SOLLC	101254297	LOC101254297
Solyc04g071950.1	K4BTI2	K4BTI2_SOLLC	104647226	LOC104647226
Solyc04g071960.2	K4BTI3	K4BTI3_SOLLC		
Solyc04g071970.2	K4BTI4	K4BTI4_SOLLC	101254895	LOC101254895
Solyc04g071980.2	K4BTI5	K4BTI5_SOLLC	101255194	LOC101255194
Solyc04g071990.2	K4BTI6	K4BTI6_SOLLC	101255788	LOC101255788
Solyc04g072000.2	K4BTI7	K4BTI7_SOLLC	101256086	LOC101256086
Solyc04g072010.2	K4BTI8	K4BTI8_SOLLC		
Solyc04g072020.2	K4BTI9	K4BTI9_SOLLC	101256870	LOC101256870
Solyc04g072030.1	K4BTJ0	K4BTJ0_SOLLC	101257363	LOC101257363
Solyc04g072040.1	K4BTJ1	K4BTJ1_SOLLC		
Solyc04g072050.2	K4BTJ2	K4BTJ2_SOLLC	101257656	LOC101257656
Solyc04g072060.2	K4BTJ3	K4BTJ3_SOLLC	101257955	LOC101257955
Solyc04g072070.2	K4BTJ4	K4BTJ4_SOLLC	101258252	LOC101258252
Solyc04g072080.1	K4BTJ5	K4BTJ5_SOLLC		
Solyc04g072090.1	K4BTJ6	K4BTJ6_SOLLC		
Solyc04g072100.1	K4BTJ7	K4BTJ7_SOLLC		
Solyc04g072110.2	K4BTJ8	K4BTJ8_SOLLC		
Solyc04g072120.2	K4BTJ9	K4BTJ9_SOLLC	101258553	LOC101258553
Solyc04g072130.1	K4BTK0	K4BTK0_SOLLC	101258853	LOC101258853
Solyc04g072140.2	K4BTK1	K4BTK1_SOLLC	101259148	LOC101259148
Solyc04g072150.1	K4BTK2	K4BTK2_SOLLC	101259433	LOC101259433
Solyc04g072160.2	K4BTK3	K4BTK3_SOLLC	544222	
Solyc04g072170.1	K4BTK4	K4BTK4_SOLLC	101257765	LOC101257765
Solyc04g072180.1	K4BTK5	K4BTK5_SOLLC		
Solyc04g072190.2	K4BTK6	K4BTK6_SOLLC		
Solyc04g072200.1	K4BTK7	K4BTK7_SOLLC		
Solyc04g072210.2				
Solyc04g072220.2	K4BTK9	K4BTK9_SOLLC	101260636	LOC101260636
Solyc04g072230.2	K4BTL0	K4BTL0_SOLLC	101260339	LOC101260339
Solyc04g072240.2	K4BTL1	K4BTL1_SOLLC	101260931	LOC101260931
Solyc04g072250.2	K4BTL2	K4BTL2_SOLLC	101261225	LOC101261225
Solyc04g072260.1	K4BTL3	K4BTL3_SOLLC		
Solyc04g072270.1	K4BTL4	K4BTL4_SOLLC		
Solyc04g072280.2	K4BTL5	K4BTL5_SOLLC	101261512	LOC101261512
Solyc04g072290.2	K4BTL6	K4BTL6_SOLLC	101261809	LOC101261809
Solyc04g072300.1	K4BTL7	K4BTL7_SOLLC	101258651	LOC101258651
Solyc04g072310.2	K4BTL8	K4BTL8_SOLLC	101262106	LOC101262106
Solyc04g072320.1	K4BTL9	K4BTL9_SOLLC		
Solyc04g072330.1	K4BTM0	K4BTM0_SOLLC		
Solyc04g072340.1	K4BTM1	K4BTM1_SOLLC		
Solyc04g072350.1	K4BTM2	K4BTM2_SOLLC		
Solyc04g072360.1	K4BTM3	K4BTM3_SOLLC	101259243	LOC101259243
Solyc04g072370.1	K4BTM4	K4BTM4_SOLLC		
Solyc04g072380.2	K4BTM5	K4BTM5_SOLLC	101263206	LOC101263206
Solyc04g072390.2	K4BTM6	K4BTM6_SOLLC		
Solyc04g072400.2	K4BTM7	K4BTM7_SOLLC	101264001	LOC101264001
Solyc04g072410.2	K4BTM8	K4BTM8_SOLLC	101264318	LOC101264318
Solyc04g072420.1	K4BTM9	K4BTM9_SOLLC		
Solyc04g072430.1	K4BTN0	K4BTN0_SOLLC		
Solyc04g072440.2	K4BTN1	K4BTN1_SOLLC	101264619	LOC101264619
Solyc04g072450.2	K4BTN2	K4BTN2_SOLLC	101264924	LOC101264924
Solyc04g072460.2	K4BTN3	K4BTN3_SOLLC		
Solyc04g072470.2	K4BTN4	K4BTN4_SOLLC		
Solyc04g072480.2	K4BTN5	K4BTN5_SOLLC		
Solyc04g072490.2	K4BTN6	K4BTN6_SOLLC		
Solyc04g072500.1	K4BTN7	K4BTN7_SOLLC	101266630	LOC101266630
Solyc04g072510.2	K4BTN8	K4BTN8_SOLLC		
Solyc04g072520.1	K4BTN9	K4BTN9_SOLLC		
Solyc04g072530.2	K4BTP0	K4BTP0_SOLLC		
Solyc04g072540.2	K4BTP1	K4BTP1_SOLLC		
Solyc04g072550.1	K4BTP2	K4BTP2_SOLLC		
Solyc04g072560.2	K4BTP3	K4BTP3_SOLLC	101268389	LOC101268389
Solyc04g072570.2	K4BTP4	K4BTP4_SOLLC		
Solyc04g072580.1	K4BTP5	K4BTP5_SOLLC	101259840	LOC101259840, PFK
Solyc04g072590.1	K4BTP6	K4BTP6_SOLLC		
Solyc04g072600.1	K4BTP7	K4BTP7_SOLLC		
Solyc04g072610.2	K4BTP8	K4BTP8_SOLLC		
Solyc04g072620.1	K4BTP9	K4BTP9_SOLLC		
Solyc04g072630.2	K4BTQ0	K4BTQ0_SOLLC		
Solyc04g072640.2	K4BTQ1	K4BTQ1_SOLLC	101244769	LOC101244769
Solyc04g072650.1	K4BTQ2	K4BTQ2_SOLLC		
Solyc04g072660.2	K4BTQ3	K4BTQ3_SOLLC	101245356	LOC101245356
Solyc04g072670.2	K4BTQ4	K4BTQ4_SOLLC		
Solyc04g072680.1	K4BTQ5	K4BTQ5_SOLLC		
Solyc04g072690.2	K4BTQ6	K4BTQ6_SOLLC	101245643	LOC101245643
Solyc04g072700.2	K4BTQ7	K4BTQ7_SOLLC	101261619	LOC101261619
Solyc04g072710.1	K4BTQ8	K4BTQ8_SOLLC		
Solyc04g072720.2	K4BTQ9	K4BTQ9_SOLLC		
Solyc04g072730.1	K4BTR0	K4BTR0_SOLLC		
Solyc04g072740.2	K4BTR1	K4BTR1_SOLLC	101245940	LOC101245940
Solyc04g072750.2				
Solyc04g072760.2	K4BTR3	K4BTR3_SOLLC		
Solyc04g072770.2	K4BTR4	K4BTR4_SOLLC	101246529	LOC101246529
Solyc04g072780.2	K4BTR5	K4BTR5_SOLLC	101246821	LOC101246821
Solyc04g072790.1	K4BTR6	K4BTR6_SOLLC	101263703	LOC101263703
Solyc04g072800.2	K4BTR7	K4BTR7_SOLLC		
Solyc04g072810.2	K4BTR8	K4BTR8_SOLLC		
Solyc04g072820.1	K4BTR9	K4BTR9_SOLLC		
Solyc04g072830.2				
Solyc04g072840.2	K4BTS1	K4BTS1_SOLLC		
Solyc04g072850.2	H1AC33	H1AC33_SOLLC	101055561	SlArf/Xyl4
Solyc04g072860.2	H1AC32	H1AC32_SOLLC	101055560	SlArf/Xyl3
Solyc04g072870.1	K4BTS4	K4BTS4_SOLLC	101264005	LOC101264005
Solyc04g072880.2	K4BTS5	K4BTS5_SOLLC	101248768	LOC101248768
Solyc04g072890.2	K4BTS6	K4BTS6_SOLLC		
Solyc04g072900.1	Q8GZE8	Q8GZE8_SOLLC	543714	DREB3
Solyc04g072910.2	K4BTS8	K4BTS8_SOLLC	101249351	LOC101249351
Solyc04g072920.2	K4BTS9	K4BTS9_SOLLC	101249633	LOC101249633
Solyc04g072930.1	K4BTT0	K4BTT0_SOLLC	101249912	LOC101249912
Solyc04g072940.2	K4BTT1	K4BTT1_SOLLC	101250397	LOC101250397
Solyc04g073940.2	K4BTT2	K4BTT2_SOLLC	101264322	LOC101264322
Solyc04g073950.1	K4BTT3	K4BTT3_SOLLC	101250686	LOC101250686
Solyc04g073960.2	K4BTT4	K4BTT4_SOLLC		
Solyc04g073970.2	K4BTT5	K4BTT5_SOLLC	101251468	LOC101251468
